"CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM
Độc lập – Tự do – Hạnh phúc
142,2.001218.000.00.00.H12,"Công bố mở, cho phép hoạt động tại vùng nước khác không thuộc vùng nước trên tuyến đường thủy nội địa, vùng nước cảng biển hoặc khu vực hàng hải, được đánh dấu, xác định vị trí bằng phao hoặc cờ hiệu có màu sắc dễ quan sát",1716/QĐ-UBND,"Công dân Việt Nam; Người Việt Nam định cư ở nước ngoài; Người nước ngoài; Doanh nghiệp; Doanh nghiệp có vốn đầu tư nước ngoài; Tổ chức (không bao gồm doanh nghiệp, HTX); Tổ chức nước ngoài; Hợp tác xã",Hàng hải và đường thủy nội địa (Bộ Xây dựng),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
143,2.000477.000.00.00.H12,Dừng trợ giúp xã hội tại cơ sở trợ giúp xã hội,1719/QĐ-UBND,Công dân Việt Nam,Bảo trợ xã hội (Bộ Y tế),UBND tỉnh Cà Mau,Cấp Tỉnh; Cấp Xã; Cơ quan khác,Công khai,,,
144,2.000286.000.00.00.H12,Tiếp nhận đối tượng bảo trợ xã hội có hoàn cảnh đặc biệt khó khăn vào cơ sở trợ giúp xã hội,1719/QĐ-UBND,Công dân Việt Nam,Bảo trợ xã hội (Bộ Y tế),UBND tỉnh Cà Mau,Cấp Tỉnh; Cấp Xã; Cơ quan khác,Công khai,,,
145,2.000282.000.00.00.H12,Tiếp nhận đối tượng cần bảo vệ khẩn cấp vào cơ sở trợ giúp xã hội,1719/QĐ-UBND,"Công dân Việt Nam; Doanh nghiệp; Tổ chức (không bao gồm doanh nghiệp, HTX)",Bảo trợ xã hội (Bộ Y tế),UBND tỉnh Cà Mau,Cấp Tỉnh; Cấp Xã,Công khai,,,
146,1.004498.000.00.00.H12,"Sửa đổi, bổ sung nội dung quyết định công nhận và giao quyền quản lý cho tổ chức cộng đồng (thuộc địa bàn quản lý)",1857/QĐ-UBND,"Tổ chức (không bao gồm doanh nghiệp, HTX)",Thủy sản (Bộ Nông nghiệp và Môi trường),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
147,1.004478.000.00.00.H12,Công bố mở cảng cá loại III,1857/QĐ-UBND,"Công dân Việt Nam; Doanh nghiệp; Doanh nghiệp có vốn đầu tư nước ngoài; Tổ chức (không bao gồm doanh nghiệp, HTX); Hợp tác xã",Thủy sản (Bộ Nông nghiệp và Môi trường),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
148,2.001921.000.00.00.H12,"Chấp thuận vị trí, quy mô, kích thước, phương án tổ chức thi công biển quảng cáo, biển thông tin cổ động, tuyên truyền chính trị; chấp thuận xây dựng, lắp đặt công trình hạ tầng, công trình hạ tầng kỹ thuật sử dụng chung trong phạm vi bảo vệ kết cấu hạ tầng đường bộ; chấp thuận gia cường công trình đường bộ khi cần thiết để cho phép xe quá khổ giới hạn, xe quá tải trọng, xe bánh xích lưu hành trên đường bộ",1858/QĐ-UBND,"Công dân Việt Nam; Người Việt Nam định cư ở nước ngoài; Người nước ngoài; Doanh nghiệp; Doanh nghiệp có vốn đầu tư nước ngoài; Tổ chức (không bao gồm doanh nghiệp, HTX); Tổ chức nước ngoài; Hợp tác xã",Đường bộ (Bộ Xây dựng),UBND tỉnh Cà Mau,Cấp Bộ; Cấp Tỉnh; Cấp Xã,Công khai,,,
149,1.003956.000.00.00.H12,Công nhận và giao quyền quản lý cho tổ chức cộng đồng (thuộc địa bàn quản lý),1857/QĐ-UBND,"Người Việt Nam định cư ở nước ngoài; Người nước ngoài; Doanh nghiệp; Doanh nghiệp có vốn đầu tư nước ngoài; Tổ chức (không bao gồm doanh nghiệp, HTX); Tổ chức nước ngoài; Hợp tác xã",Thủy sản (Bộ Nông nghiệp và Môi trường),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
150,2.000633.000.00.00.H12,Cấp Giấy phép sản xuất rượu thủ công nhằm mục đích kinh doanh,1229/QĐ-UBND,Doanh nghiệp; Hợp tác xã,Lưu thông hàng hóa trong nước (Bộ Công Thương),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
151,2.000629.000.00.00.H12,"Cấp sửa đổi, bổ sung Giấy phép sản xuất rượu thủ công nhằm mục đích kinh doanh",1229/QĐ-UBND,Doanh nghiệp,Lưu thông hàng hóa trong nước (Bộ Công Thương),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
152,1.001279.000.00.00.H12,Cấp lại Giấy phép sản xuất rượu thủ công nhằm mục đích kinh doanh,1229/QĐ-UBND,Doanh nghiệp,Lưu thông hàng hóa trong nước (Bộ Công Thương),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
153,2.001240.000.00.00.H12,Cấp lại Cấp Giấy phép bán lẻ rượu,1229/QĐ-UBND,Doanh nghiệp,Lưu thông hàng hóa trong nước (Bộ Công Thương),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
154,2.000620.000.00.00.H12,Cấp Giấy phép bán lẻ rượu,1229/QĐ-UBND,Doanh nghiệp,Lưu thông hàng hóa trong nước (Bộ Công Thương),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
155,2.000615.000.00.00.H12,"Cấp sửa đổi, bổ sung Giấy phép bán lẻ rượu",1229/QĐ-UBND,Doanh nghiệp,Lưu thông hàng hóa trong nước (Bộ Công Thương),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
156,2.001621.000.00.00.H12,"Hỗ trợ đầu tư xây dựng phát triển thủy lợi nhỏ, thuỷ lợi nội đồng và tưới tiên tiến, tiết kiệm nước (Đối với nguồn vốn hỗ trợ trực tiếp, ngân sách địa phương và nguồn vốn hợp pháp khác của địa phương phân bổ dự toán cho UBND cấp xã thực hiện)",735/QĐ-UBND,"Công dân Việt Nam; Tổ chức (không bao gồm doanh nghiệp, HTX)",Thủy lợi (Bộ Nông nghiệp và Môi trường),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
157,1.003446.000.00.00.H12,"Thẩm định, phê duyệt phương án ứng phó thiên tai cho công trình, vùng hạ du đập trong quá trình thi công thuộc thẩm quyền của UBND cấp xã",735/QĐ-UBND,"Công dân Việt Nam; Tổ chức (không bao gồm doanh nghiệp, HTX)",Thủy lợi (Bộ Nông nghiệp và Môi trường),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
158,1.005040.000.00.00.H12,Xác nhận trình báo đường thủy nội địa hoặc trình báo đường thủy nội địa bổ sung,1921,"Công dân Việt Nam; Người Việt Nam định cư ở nước ngoài; Người nước ngoài; Doanh nghiệp; Doanh nghiệp có vốn đầu tư nước ngoài; Tổ chức (không bao gồm doanh nghiệp, HTX); Tổ chức nước ngoài; Hợp tác xã",Hàng hải và đường thủy nội địa (Bộ Xây dựng),UBND tỉnh Cà Mau,Cấp Tỉnh; Cấp Xã; Cơ quan khác,Công khai,,,
159,1.003440.000.00.00.H12,"Thẩm định, phê duyệt phương án ứng phó với tình huống khẩn cấp thuộc thẩm quyền của UBND cấp xã",735/QĐ-UBND,"Công dân Việt Nam; Tổ chức (không bao gồm doanh nghiệp, HTX)",Thủy lợi (Bộ Nông nghiệp và Môi trường),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
160,1.003596.000.00.00.H12,Phê duyệt kế hoạch khuyến nông địa phương (cấp xã),1011/QĐ-UBND,"Công dân Việt Nam; Người Việt Nam định cư ở nước ngoài; Người nước ngoài; Tổ chức (không bao gồm doanh nghiệp, HTX); Tổ chức nước ngoài",Nông nghiệp (Bộ Nông nghiệp và Môi trường),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
161,2.000181.000.00.00.H12,Cấp Giấy phép bán lẻ sản phẩm thuốc lá,1249/QĐ-UBND,Doanh nghiệp,Lưu thông hàng hóa trong nước (Bộ Công Thương),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
162,2.000162.000.00.00.H12,"Cấp sửa đổi, bổ sung Giấy phép bán lẻ sản phẩm thuốc lá",1249/QĐ-UBND,Doanh nghiệp,Lưu thông hàng hóa trong nước (Bộ Công Thương),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
163,2.000150.000.00.00.H12,Cấp lại Giấy phép bán lẻ sản phẩm thuốc lá,1249/QĐ-UBND,Doanh nghiệp,Lưu thông hàng hóa trong nước (Bộ Công Thương),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
164,1.000314.000.00.00.H12,Chấp thuận vị trí đấu nối tạm vào đường bộ đang khai thác,1858/QĐ-UBND,"Doanh nghiệp; Doanh nghiệp có vốn đầu tư nước ngoài; Tổ chức (không bao gồm doanh nghiệp, HTX); Tổ chức nước ngoài; Hợp tác xã",Đường bộ (Bộ Xây dựng),UBND tỉnh Cà Mau,Cấp Bộ; Cấp Tỉnh; Cấp Xã,Công khai,,,
165,1.003658.000.00.00.H12,Công bố lại hoạt động bến thủy nội địa,1716/QĐ-UBND,"Công dân Việt Nam; Người Việt Nam định cư ở nước ngoài; Người nước ngoài; Doanh nghiệp; Doanh nghiệp có vốn đầu tư nước ngoài; Tổ chức (không bao gồm doanh nghiệp, HTX); Tổ chức nước ngoài; Hợp tác xã",Hàng hải và đường thủy nội địa (Bộ Xây dựng),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
166,1.003970.000.00.00.H12,Đăng ký lại phương tiện trong trường hợp chuyển quyền sở hữu phương tiện đồng thời thay đổi cơ quan đăng ký phương tiện,890/QĐ-UBND,"Công dân Việt Nam; Người Việt Nam định cư ở nước ngoài; Người nước ngoài; Doanh nghiệp; Doanh nghiệp có vốn đầu tư nước ngoài; Tổ chức (không bao gồm doanh nghiệp, HTX); Tổ chức nước ngoài; Hợp tác xã",Hàng hải và đường thủy nội địa (Bộ Xây dựng),UBND tỉnh Cà Mau,Cấp Tỉnh; Cấp Xã,Công khai,,,
167,2.001283.000.00.00.H12,Cấp Giấy chứng nhận đủ điều kiện cửa hàng bán lẻ LPG chai,1229/QĐ-UBND,Công dân Việt Nam; Người Việt Nam định cư ở nước ngoài; Người nước ngoài,Kinh doanh khí (Bộ Công Thương),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
168,2.001270.000.00.00.H12,Cấp lại Giấy chứng nhận đủ điều kiện cửa hàng bán lẻ LPG chai,1229/QĐ-UBND,Công dân Việt Nam; Người Việt Nam định cư ở nước ngoài; Người nước ngoài,Kinh doanh khí (Bộ Công Thương),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
169,2.001261.000.00.00.H12,Cấp điều chỉnh Giấy chứng nhận đủ điều kiện cửa hàng bán lẻ LPG chai,1229/QĐ-UBND,Công dân Việt Nam; Người Việt Nam định cư ở nước ngoài; Người nước ngoài,Kinh doanh khí (Bộ Công Thương),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
170,2.001842.000.00.00.H12,Cho phép trường tiểu học hoạt động giáo dục,1259/QĐ-UBND,"Tổ chức (không bao gồm doanh nghiệp, HTX)",Giáo dục tiểu học (Bộ Giáo dục và Đào tạo),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
171,1.004047.000.00.00.H12,Đăng ký phương tiện lần đầu đối với phương tiện đang khai thác trên đường thủy nội địa,890/QĐ-UBND,"Công dân Việt Nam; Người Việt Nam định cư ở nước ngoài; Người nước ngoài; Doanh nghiệp; Tổ chức (không bao gồm doanh nghiệp, HTX); Tổ chức nước ngoài; Hợp tác xã",Hàng hải và đường thủy nội địa (Bộ Xây dựng),UBND tỉnh Cà Mau,Cấp Tỉnh; Cấp Xã,Công khai,,,
172,1.006444.000.00.00.H12,"Cho phép trường mẫu giáo, trường mầm non, nhà trẻ hoạt động giáo dục trở lại",1259/QĐ-UBND,"Doanh nghiệp; Tổ chức (không bao gồm doanh nghiệp, HTX)",Giáo dục mầm non (Bộ Giáo dục và Đào tạo),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
173,1.006445.000.00.00.H12,"Sáp nhập, chia, tách trường mẫu giáo, trường mầm non, nhà trẻ",1259/QĐ-UBND,"Công dân Việt Nam; Doanh nghiệp; Tổ chức (không bao gồm doanh nghiệp, HTX)",Giáo dục mầm non (Bộ Giáo dục và Đào tạo),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
174,1.005143.000.00.00.H12,Phê duyệt việc dạy và học bằng tiếng nước ngoài,1309/QĐ-UBND,"Doanh nghiệp; Doanh nghiệp có vốn đầu tư nước ngoài; Tổ chức (không bao gồm doanh nghiệp, HTX); Tổ chức nước ngoài",Giáo dục và Đào tạo thuộc hệ thống giáo dục quốc dân (Bộ Giáo dục và Đào tạo),UBND tỉnh Cà Mau,Cấp Tỉnh; Cấp Xã,Công khai,,,
175,2.002228.000.00.00.H12,Thông báo chấm dứt hoạt động của tổ hợp tác,1257/QĐ-UBND,"Công dân Việt Nam; Tổ chức (không bao gồm doanh nghiệp, HTX)",Thành lập và hoạt động của tổ hợp tác (Bộ Tài chính),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
176,2.002226.000.00.00.H12,Thông báo thành lập/thay đổi tổ hợp tác,1257/QĐ-UBND,"Công dân Việt Nam; Tổ chức (không bao gồm doanh nghiệp, HTX)",Thành lập và hoạt động của tổ hợp tác (Bộ Tài chính),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
177,1.007919.000.00.00.H12,"Thẩm định thiết kế, dự toán công trình lâm sinh hoặc thẩm định điều chỉnh thiết kế, dự toán công trình lâm sinh sử dụng vốn đầu tư công",1272/QĐ-UBND,"Công dân Việt Nam; Cán bộ, công chức, viên chức; Tổ chức (không bao gồm doanh nghiệp, HTX); Hợp tác xã",Lâm nghiệp (Bộ Nông nghiệp và Môi trường),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
178,1.008004.000.00.00.H12,"Chuyển đổi cơ cấu cây trồng, vật nuôi trên đất trồng lúa",803/QĐ-UBND,"Công dân Việt Nam; Người Việt Nam định cư ở nước ngoài; Người nước ngoài; Cán bộ, công chức, viên chức; Doanh nghiệp; Doanh nghiệp có vốn đầu tư nước ngoài; Tổ chức (không bao gồm doanh nghiệp, HTX); Tổ chức nước ngoài; Hợp tác xã",Trồng trọt (Bộ Nông nghiệp và Môi trường),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
179,2.002284.000.00.00.H12,"Cấp chính sách nội trú cho học sinh, sinh viên tham gia chương trình đào tạo trình độ cao đẳng, trung cấp tại các cơ sở giáo dục nghề nghiệp công lập trực thuộc xã",1724/QĐ-UBND,Công dân Việt Nam,Giáo dục nghề nghiệp (G07-LĐ06) (Bộ Giáo dục và Đào tạo),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
180,2.002303.000.00.00.H12,Lập danh sách đối tượng tham gia bảo hiểm y tế do Bộ Lao động – Thương binh và Xã hội quản lý,893/QĐ-UBND,"Tổ chức (không bao gồm doanh nghiệp, HTX)",Bảo hiểm xã hội (Bộ Nội vụ),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
181,2.002308.000.00.00.H12,Giải quyết chế độ mai táng phí đối với thanh niên xung phong thời kỳ chống Pháp,686/QĐ-UBND,Công dân Việt Nam,Người có công (Bộ Nội vụ),UBND tỉnh Cà Mau,Cấp Tỉnh; Cấp Xã,Công khai,,,
182,1.004964.000.00.00.H12,"Giải quyết chế độ trợ cấp một lần đối với người được cử làm chuyên gia sang giúp Lào, Căm-pu-chi-a",1274/QĐ-UBND,Công dân Việt Nam,Người có công (Bộ Nội vụ),UBND tỉnh Cà Mau,Cấp Tỉnh; Cấp Xã,Công khai,,,
183,2.002307.000.00.00.H12,Giải quyết chế độ mai táng phí đối với cựu chiến binh,1154/QĐ-UBND,Công dân Việt Nam,Người có công (Bộ Nội vụ),UBND tỉnh Cà Mau,Cấp Tỉnh; Cấp Xã,Công khai,,,
184,1.008603.000.00.00.H12,"Kê khai, thẩm định tờ khai phí bảo vệ môi trường đối với nước thải",1253/QĐ-UBND,Công dân Việt Nam; Doanh nghiệp,"Quản lý thuế, phí, lệ phí và thu khác của ngân sách nhà nước (Bộ Tài chính)",UBND tỉnh Cà Mau,Cấp Bộ; Cấp Tỉnh; Cấp Xã,Công khai,,,
185,1.008724.000.00.00.H12,"Chuyển đổi nhà trẻ, trường mẫu giáo, trường mầm non tư thục do nhà đầu tư trong nước đầu tư sang nhà trẻ, trường mẫu giáo, trường mầm non tư thục hoạt động không vì lợi nhuận",1259/QĐ-UBND,"Doanh nghiệp; Tổ chức (không bao gồm doanh nghiệp, HTX)",Giáo dục và Đào tạo thuộc hệ thống giáo dục quốc dân (Bộ Giáo dục và Đào tạo),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
186,1.008725.000.00.00.H12,"Chuyển đổi trường tiểu học tư thục, trường trung học cơ sở tư thục và trường phổ thông tư thục có nhiều cấp học có cấp học cao nhất là trung học cơ sở do nhà đầu tư trong nước đầu tư sang trường phổ thông tư thục hoạt động không vì lợi nhuận",1259/QĐ-UBND,"Doanh nghiệp; Tổ chức (không bao gồm doanh nghiệp, HTX)",Giáo dục và Đào tạo thuộc hệ thống giáo dục quốc dân (Bộ Giáo dục và Đào tạo),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
187,1.008950.000.00.00.H12,"Trợ cấp đối với trẻ em mầm non là con công nhân, người lao động làm việc tại khu công nghiệp",1724/QĐ-UBND,Công dân Việt Nam,Giáo dục và Đào tạo thuộc hệ thống giáo dục quốc dân (Bộ Giáo dục và Đào tạo),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
188,1.008951.000.00.00.H12,"Hỗ trợ đối với giáo viên mầm non làm việc tại cơ sở giáo dục mầm non dân lập, tư thục ở địa bàn có khu công nghiệp",1724/QĐ-UBND,"Tổ chức (không bao gồm doanh nghiệp, HTX)",Giáo dục và Đào tạo thuộc hệ thống giáo dục quốc dân (Bộ Giáo dục và Đào tạo),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
189,1.008455.000.00.00.H12,Cung cấp thông tin về quy hoạch xây dựng thuộc thẩm quyền của UBND cấp xã,1275/QĐ-UBND,"Công dân Việt Nam; Doanh nghiệp; Tổ chức (không bao gồm doanh nghiệp, HTX)","Quy hoạch xây dựng, kiến trúc (Bộ Xây dựng)",UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
190,2.001088.000.00.00.H12,Xét hưởng chính sách hỗ trợ cho đối tượng sinh con đúng chính sách dân số.,1794/QĐ-UBND,"Công dân Việt Nam; Người Việt Nam định cư ở nước ngoài; Người nước ngoài; Cán bộ, công chức, viên chức","Dân số, Bà mẹ - Trẻ em (Bộ Y tế)",UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
191,2.002363.000.00.00.H12,Ghi vào Sổ đăng ký nuôi con nuôi việc nuôi con nuôi đã được giải quyết tại cơ quan có thẩm quyền của nước ngoài,1245/QĐ-UBND,Công dân Việt Nam,Nuôi con nuôi (Bộ Tư pháp),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
192,1.009447.000.00.00.H12,"Công bố đóng cảng, bến thủy nội địa",1716/QĐ-UBND,"Công dân Việt Nam; Người nước ngoài; Doanh nghiệp; Doanh nghiệp có vốn đầu tư nước ngoài; Tổ chức (không bao gồm doanh nghiệp, HTX); Tổ chức nước ngoài; Hợp tác xã",Hàng hải và đường thủy nội địa (Bộ Xây dựng),UBND tỉnh Cà Mau,Cấp Bộ; Cấp Tỉnh; Cấp Xã,Công khai,,,
193,1.009452.000.00.00.H12,Thỏa thuận thông số kỹ thuật xây dựng bến thủy nội địa,1716/QĐ-UBND,"Công dân Việt Nam; Người nước ngoài; Doanh nghiệp; Doanh nghiệp có vốn đầu tư nước ngoài; Tổ chức (không bao gồm doanh nghiệp, HTX); Tổ chức nước ngoài; Hợp tác xã",Hàng hải và đường thủy nội địa (Bộ Xây dựng),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
194,1.009453.000.00.00.H12,"Thỏa thuận thông số kỹ thuật xây dựng bến khách ngang sông, bến thủy nội địa phục vụ thi công công trình chính",1716/QĐ-UBND,"Công dân Việt Nam; Người nước ngoài; Doanh nghiệp; Doanh nghiệp có vốn đầu tư nước ngoài; Tổ chức (không bao gồm doanh nghiệp, HTX); Tổ chức nước ngoài; Hợp tác xã",Hàng hải và đường thủy nội địa (Bộ Xây dựng),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
195,1.009454.000.00.00.H12,Công bố hoạt động bến thủy nội địa,1716/QĐ-UBND,"Công dân Việt Nam; Người nước ngoài; Doanh nghiệp; Doanh nghiệp có vốn đầu tư nước ngoài; Tổ chức (không bao gồm doanh nghiệp, HTX); Tổ chức nước ngoài; Hợp tác xã",Hàng hải và đường thủy nội địa (Bộ Xây dựng),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
196,1.009455.000.00.00.H12,"Công bố hoạt động bến khách ngang sông, bến thủy nội địa phục vụ thi công công trình chính",1716/QĐ-UBND,"Công dân Việt Nam; Người nước ngoài; Doanh nghiệp; Doanh nghiệp có vốn đầu tư nước ngoài; Tổ chức (không bao gồm doanh nghiệp, HTX); Tổ chức nước ngoài; Hợp tác xã",Hàng hải và đường thủy nội địa (Bộ Xây dựng),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
197,1.009465.000.00.00.H12,Chấp thuận phương án bảo đảm an toàn giao thông,1716/QĐ-UBND,"Công dân Việt Nam; Người nước ngoài; Doanh nghiệp; Doanh nghiệp có vốn đầu tư nước ngoài; Tổ chức (không bao gồm doanh nghiệp, HTX); Tổ chức nước ngoài; Hợp tác xã",Hàng hải và đường thủy nội địa (Bộ Xây dựng),UBND tỉnh Cà Mau,Cấp Bộ; Cấp Xã,Công khai,,,
198,3.000182.000.00.00.H12,Tuyển sinh trung học cơ sở,1259/QĐ-UBND,Công dân Việt Nam,Giáo dục trung học (Bộ Giáo dục và Đào tạo),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
199,1.003702.000.00.00.H12,"Hỗ trợ học tập đối với trẻ mẫu giáo, học sinh tiểu học, học sinh trung học cơ sở, sinh viên các dân tộc thiểu số rất ít người",536/QĐ-UBND,Công dân Việt Nam,Giáo dục và Đào tạo thuộc hệ thống giáo dục quốc dân (Bộ Giáo dục và Đào tạo),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
200,1.001714.000.00.00.H12,"Cấp học bổng và hỗ trợ kinh phí mua phương tiện, đồ dùng học tập dùng riêng cho người khuyết tật học tại các cơ sở giáo dục",1259/QĐ-UBND,Công dân Việt Nam,Giáo dục và Đào tạo thuộc hệ thống giáo dục quốc dân (Bộ Giáo dục và Đào tạo),UBND tỉnh Cà Mau,Cấp Tỉnh; Cấp Xã,Công khai,,,
201,1.010091.000.00.00.H12,"Hỗ trợ khám chữa bệnh, trợ cấp tai nạn cho lực lượng xung kích phòng chống thiên tai cấp xã trong trường hợp chưa tham gia bảo hiểm y tế, bảo hiểm xã hội",1268/QĐ-UBND,Công dân Việt Nam,"Quản lý Đê điều và Phòng, chống thiên tai (Bộ Nông nghiệp và Môi trường)",UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
202,1.010092.000.00.00.H12,"Trợ cấp tiền tuất, tai nạn (đối với trường hợp tai nạn suy giảm khả năng lao động từ 5% trở lên) cho lực lượng xung kích phòng chống thiên tai cấp xã chưa tham gia bảo hiểm xã hội",1268/QĐ-UBND,Công dân Việt Nam,"Quản lý Đê điều và Phòng, chống thiên tai (Bộ Nông nghiệp và Môi trường)",UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
203,1.010322,Thẩm định dự án thuộc đối  tượng lập báo cáo kinh tế - kỹ thuật do UBND tỉnh hoặc chủ tịch UBND tỉnh quyết định đầu tư (Phần nhiệm vụ thẩm định của người quyết định đầu tư dự án) hoặc Thẩm định dự án thuộc đối tượng lập Báo cáo kinh tế - kỹ thuật do UBND huyện hoặc chủ tịch UBND huyện quyết định đầu tư (Phần nhiệm vụ thẩm định cơ quan chuyên môn về xây dựng)..,1336/QĐ-UBND,"Công dân Việt Nam; Cán bộ, công chức, viên chức; Doanh nghiệp; Doanh nghiệp có vốn đầu tư nước ngoài; Tổ chức (không bao gồm doanh nghiệp, HTX)",Hoạt động xây dựng (Bộ Xây dựng),UBND tỉnh Cà Mau,Cấp Tỉnh; Cấp Xã,Công khai,,,
204,2.002403.000.00.00.H12,Thủ tục thực hiện việc giải trình,569/QĐ-UBND,"Cán bộ, công chức, viên chức; Tổ chức (không bao gồm doanh nghiệp, HTX)","Phòng, chống tham nhũng (Thanh tra Chính phủ)",UBND tỉnh Cà Mau,Cấp Bộ; Cấp Tỉnh; Cấp Xã,Công khai,,,
205,2.002402.000.00.00.H12,Thủ tục tiếp nhận yêu cầu giải trình,569/QĐ-UBND,"Cán bộ, công chức, viên chức; Tổ chức (không bao gồm doanh nghiệp, HTX)","Phòng, chống tham nhũng (Thanh tra Chính phủ)",UBND tỉnh Cà Mau,Cấp Bộ; Cấp Tỉnh; Cấp Xã,Công khai,,,
206,2.002401.000.00.00.H12,"Thủ tục xác minh tài sản, thu nhập",569/QĐ-UBND,"Cán bộ, công chức, viên chức","Phòng, chống tham nhũng (Thanh tra Chính phủ)",UBND tỉnh Cà Mau,Cấp Bộ; Cấp Tỉnh; Cấp Xã,Công khai,,,
207,2.002400.000.00.00.H12,"Thủ tục kê khai tài sản, thu nhập",569/QĐ-UBND,"Cán bộ, công chức, viên chức","Phòng, chống tham nhũng (Thanh tra Chính phủ)",UBND tỉnh Cà Mau,Cấp Bộ; Cấp Tỉnh; Cấp Xã,Công khai,,,
208,2.002396.000.00.00.H12,Thủ tục giải quyết tố cáo tại cấp xã,0188/QĐ-UBND,"Công dân Việt Nam; Cán bộ, công chức, viên chức",Giải quyết tố cáo (Thanh tra Chính phủ),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
209,2.002409.000.00.00.H12,Thủ tục giải quyết khiếu nại lần đầu tại cấp xã,0188/QĐ-UBND,"Công dân Việt Nam; Cán bộ, công chức, viên chức; Doanh nghiệp; Tổ chức (không bao gồm doanh nghiệp, HTX); Hợp tác xã",Giải quyết khiếu nại (Thanh tra Chính phủ),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
210,1.010736.000.00.00.H12,Tham vấn trong đánh giá tác động môi trường (cấp xã) (1.010736),1718/QĐ-UBND,"Công dân Việt Nam; Người Việt Nam định cư ở nước ngoài; Người nước ngoài; Cán bộ, công chức, viên chức; Doanh nghiệp; Doanh nghiệp có vốn đầu tư nước ngoài; Tổ chức (không bao gồm doanh nghiệp, HTX); Tổ chức nước ngoài; Hợp tác xã",Môi trường (Bộ Nông nghiệp và Môi trường),UBND tỉnh Cà Mau,Cấp Xã,Công khai,,,
211,1.010801.000.00.00.H12,Giải quyết chế độ trợ cấp ưu đãi đối với thân nhân liệt sĩ,686/QĐ-UBND,Công dân Việt Nam,Người có công (Bộ Nội vụ),UBND tỉnh Cà Mau,Cấp Tỉnh; Cấp Xã,Công khai,,,
212,1.010814.000.00.00.H12,Cấp bổ sung hoặc cấp lại giấy chứng nhận người có công do ngành Lao động - Thương binh và Xã hội quản lý và giấy chứng nhận thân nhân liệt sĩ,686/QĐ-UBND,Công dân Việt Nam,Người có công (Bộ Nội vụ),UBND tỉnh Cà Mau,Cấp Tỉnh; Cấp Xã,Công khai,,,
213,1.010810.000.00.00.H12,"Công nhận đối với người bị thương trong chiến tranh không thuộc quân đội, công an",1274/QĐ-UBND,Công dân Việt Nam,Người có công (Bộ Nội vụ),UBND tỉnh Cà Mau,Cấp Tỉnh; Cấp Xã,Công khai,,,
